Hour,SessionHostName,network_TotalConnections,network_SuccessRate,network_UniqueUsers,network_AvgRttMs,network_QueuedUsers,capacity_ActiveSessions,capacity_MaxSessionLimit,capacity_UtilizationPct,capacity_IsHealthy,fslogix_TotalEvents,fslogix_ErrorCount,hygiene_DisconnectEventCount,hygiene_AvgDisconnectedSessionDurationMinutes,hygiene_MaxDisconnectedSessionDurationMinutes,RTT,HeartbeatGap,QueuedUsers,FSLogixErrors,DiskFreePercent,TempCacheGB,DisconnectedSessions,SourceHasRTT,SourceHasHeartbeatGap,SourceHasQueuedUsers,SourceHasDisk,anomaly,IsAnomaly,AnomalyScore
2026-01-21 07:00:00+00:00,sghv-artr02-93.BC.JSPLC.NET,7.0,0.1428571428571428,3.0,,0.0,7.925,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 07:00:00+00:00,sghv-artr02-94.BC.JSPLC.NET,4.0,0.0,2.0,,0.0,7.65,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 07:00:00+00:00,sghv-artr02-95.BC.JSPLC.NET,9.0,0.2222222222222222,4.0,,0.0,7.358333333333333,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 07:00:00+00:00,sghv-artr02-96.BC.JSPLC.NET,10.0,0.5,5.0,,0.0,2.873850574712644,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 07:00:00+00:00,sghv-artr02-97.BC.JSPLC.NET,6.0,0.1666666666666666,2.0,,0.0,7.191666666666666,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,Client,,,,,,,,,,,,15.0,,,50.0,0.0,0.0,0.0,50.0,0.0,15.0,0,0,0,0,-1,True,0.757238530460505
2026-01-21 08:00:00+00:00,sghv-artr02-100.BC.JSPLC.NET,9.0,0.2222222222222222,3.0,,0.0,6.612592592592593,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-101.BC.JSPLC.NET,18.0,0.4444444444444444,6.0,,0.0,6.684770114942529,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-102.BC.JSPLC.NET,10.0,0.2,5.0,,0.0,8.125,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-103.BC.JSPLC.NET,3.0,0.3333333333333333,1.0,,0.0,9.491666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-104.BC.JSPLC.NET,11.0,0.5454545454545454,5.0,,0.0,7.083333333333333,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-105.BC.JSPLC.NET,4.0,0.0,2.0,,0.0,6.63419540229885,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-106.BC.JSPLC.NET,8.0,0.375,3.0,,0.0,9.663817663817664,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-107.BC.JSPLC.NET,20.0,0.25,7.0,,0.0,3.9333333333333336,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-108.BC.JSPLC.NET,10.0,0.4,6.0,,0.0,8.110344827586207,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-109.BC.JSPLC.NET,16.0,0.3125,5.0,,0.0,7.666666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-111.BC.JSPLC.NET,6.0,0.3333333333333333,3.0,,0.0,6.418518518518519,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-86.BC.JSPLC.NET,13.0,0.3846153846153846,3.0,,0.0,7.975,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-87.BC.JSPLC.NET,7.0,0.2857142857142857,3.0,,0.0,7.625,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-88.BC.JSPLC.NET,17.0,0.1764705882352941,7.0,,0.0,6.025,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-89.BC.JSPLC.NET,8.0,0.375,4.0,,0.0,7.7,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-90.BC.JSPLC.NET,8.0,0.375,4.0,,0.0,6.391666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-92.BC.JSPLC.NET,15.0,0.4,4.0,,0.0,8.114748677248677,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-93.BC.JSPLC.NET,6.0,0.3333333333333333,1.0,,0.0,9.483333333333334,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-94.BC.JSPLC.NET,8.0,0.5,3.0,,0.0,8.641666666666666,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-95.BC.JSPLC.NET,6.0,0.3333333333333333,3.0,,0.0,9.264655172413793,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 08:00:00+00:00,sghv-artr02-96.BC.JSPLC.NET,11.0,0.0,6.0,,1.0,4.485449735449736,,,1.0,,,,,,50.0,0.0,1.0,0.0,50.0,0.0,0.0,0,0,1,0,-1,True,0.6697677187826794
2026-01-21 08:00:00+00:00,sghv-artr02-97.BC.JSPLC.NET,13.0,0.4615384615384615,5.0,,0.0,7.191379310344828,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,Client,,,,,,,,,,,,22.0,,,50.0,0.0,0.0,0.0,50.0,0.0,22.0,0,0,0,0,-1,True,0.779065347480774
2026-01-21 09:00:00+00:00,sghv-artr02-100.BC.JSPLC.NET,11.0,0.4545454545454545,2.0,,0.0,7.046296296296296,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-101.BC.JSPLC.NET,25.0,0.44,5.0,,0.0,5.5,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-102.BC.JSPLC.NET,7.0,0.1428571428571428,3.0,,0.0,7.65,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-103.BC.JSPLC.NET,7.0,0.5714285714285714,5.0,,0.0,8.041666666666666,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-104.BC.JSPLC.NET,13.0,0.2307692307692307,4.0,,0.0,6.475,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-105.BC.JSPLC.NET,5.0,0.4,2.0,,0.0,7.716666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-106.BC.JSPLC.NET,5.0,0.4,2.0,,0.0,8.675925925925926,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-107.BC.JSPLC.NET,8.0,0.125,3.0,,0.0,6.808333333333334,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-108.BC.JSPLC.NET,26.0,0.3461538461538461,6.0,,0.0,7.046296296296296,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-109.BC.JSPLC.NET,5.0,0.4,3.0,,0.0,8.0,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-111.BC.JSPLC.NET,9.0,0.4444444444444444,3.0,,0.0,5.513076923076923,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-86.BC.JSPLC.NET,12.0,0.3333333333333333,5.0,,0.0,9.316666666666666,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-87.BC.JSPLC.NET,4.0,0.25,1.0,,0.0,9.075,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-88.BC.JSPLC.NET,1.0,1.0,1.0,,0.0,9.658333333333331,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-89.BC.JSPLC.NET,7.0,0.2857142857142857,3.0,,0.0,7.324999999999999,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-90.BC.JSPLC.NET,11.0,0.4545454545454545,4.0,,0.0,6.425,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-92.BC.JSPLC.NET,6.0,0.5,3.0,,0.0,7.861576354679803,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-93.BC.JSPLC.NET,3.0,0.3333333333333333,2.0,,0.0,9.824074074074074,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-94.BC.JSPLC.NET,13.0,0.3846153846153846,5.0,,0.0,8.525,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-95.BC.JSPLC.NET,2.0,1.0,2.0,,0.0,8.8125,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-96.BC.JSPLC.NET,9.0,0.3333333333333333,4.0,,0.0,7.921467341725963,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,sghv-artr02-97.BC.JSPLC.NET,13.0,0.2307692307692307,3.0,,0.0,8.2,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 09:00:00+00:00,unknown,2.0,0.5,1.0,,0.0,,,,,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,Client,,,,,,,,,,,,29.0,,,50.0,0.0,0.0,0.0,50.0,0.0,29.0,0,0,0,0,-1,True,0.8102452138456119
2026-01-21 10:00:00+00:00,sghv-artr02-100.BC.JSPLC.NET,32.0,0.375,5.0,,0.0,6.052282886334611,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-101.BC.JSPLC.NET,10.0,0.3,5.0,,0.0,5.341666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-102.BC.JSPLC.NET,,,,,,10.0,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,0,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-103.BC.JSPLC.NET,10.0,0.5,7.0,,0.0,6.658333333333333,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-104.BC.JSPLC.NET,7.0,0.2857142857142857,2.0,,0.0,8.616666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-105.BC.JSPLC.NET,7.0,0.4285714285714285,3.0,,0.0,7.15,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-106.BC.JSPLC.NET,11.0,0.5454545454545454,3.0,,0.0,7.662037037037037,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-107.BC.JSPLC.NET,2.0,1.0,2.0,,0.0,7.275,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-108.BC.JSPLC.NET,39.0,0.4358974358974359,7.0,,0.0,6.639550264550264,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-109.BC.JSPLC.NET,9.0,0.4444444444444444,4.0,,0.0,8.63888888888889,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-111.BC.JSPLC.NET,10.0,0.4,3.0,,0.0,5.885416666666666,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-86.BC.JSPLC.NET,12.0,0.4166666666666667,3.0,,0.0,8.858333333333334,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-87.BC.JSPLC.NET,4.0,0.5,2.0,,0.0,9.533333333333331,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-88.BC.JSPLC.NET,7.0,0.2857142857142857,3.0,,0.0,9.958333333333332,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-89.BC.JSPLC.NET,3.0,0.3333333333333333,2.0,,0.0,8.0,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-90.BC.JSPLC.NET,2.0,0.5,1.0,,0.0,5.375,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-92.BC.JSPLC.NET,12.0,0.25,3.0,,0.0,9.768386243386242,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-93.BC.JSPLC.NET,26.0,0.4615384615384615,5.0,,0.0,9.029556650246306,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-94.BC.JSPLC.NET,13.0,0.4615384615384615,5.0,,0.0,7.828703703703704,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-95.BC.JSPLC.NET,13.0,0.3846153846153846,7.0,,0.0,6.610119047619048,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-96.BC.JSPLC.NET,13.0,0.2307692307692307,5.0,,0.0,9.26845238095238,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 10:00:00+00:00,sghv-artr02-97.BC.JSPLC.NET,7.0,0.4285714285714285,2.0,,0.0,9.178571428571429,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,Client,,,,,,,,,,,,24.0,,,50.0,0.0,0.0,0.0,50.0,0.0,24.0,0,0,0,0,-1,True,0.7838237650122478
2026-01-21 11:00:00+00:00,sghv-artr02-100.BC.JSPLC.NET,20.0,0.55,4.0,,0.0,5.053263546798029,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-101.BC.JSPLC.NET,6.0,0.5,4.0,,0.0,5.116666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-102.BC.JSPLC.NET,3.0,0.3333333333333333,2.0,,0.0,10.091666666666669,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-103.BC.JSPLC.NET,8.0,0.125,4.0,,0.0,6.058333333333334,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-104.BC.JSPLC.NET,2.0,0.0,1.0,,0.0,9.8,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-105.BC.JSPLC.NET,13.0,0.4615384615384615,5.0,,0.0,6.258333333333333,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-106.BC.JSPLC.NET,9.0,0.2222222222222222,4.0,,0.0,8.560344827586206,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-107.BC.JSPLC.NET,10.0,0.3,4.0,,0.0,6.894827586206897,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-108.BC.JSPLC.NET,16.0,0.5,5.0,,0.0,5.976436781609196,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-109.BC.JSPLC.NET,6.0,0.3333333333333333,2.0,,0.0,8.074074074074074,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-111.BC.JSPLC.NET,29.0,0.3448275862068966,7.0,,0.0,7.309088740123222,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-86.BC.JSPLC.NET,9.0,0.3333333333333333,2.0,,0.0,8.025,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-87.BC.JSPLC.NET,11.0,0.5454545454545454,6.0,,0.0,7.445977011494253,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-88.BC.JSPLC.NET,4.0,0.5,2.0,,0.0,9.741666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-89.BC.JSPLC.NET,2.0,0.0,1.0,,0.0,8.958333333333334,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-90.BC.JSPLC.NET,12.0,0.4166666666666667,2.0,,0.0,5.891666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-92.BC.JSPLC.NET,10.0,0.4,4.0,,0.0,10.4375,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-93.BC.JSPLC.NET,3.0,0.3333333333333333,2.0,,1.0,9.0,,,1.0,,,,,,50.0,0.0,1.0,0.0,50.0,0.0,0.0,0,0,1,0,-1,True,0.6697677187826794
2026-01-21 11:00:00+00:00,sghv-artr02-94.BC.JSPLC.NET,6.0,0.3333333333333333,2.0,,0.0,8.019795657726693,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-95.BC.JSPLC.NET,6.0,0.5,4.0,,0.0,6.358134920634921,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-96.BC.JSPLC.NET,43.0,0.5581395348837209,10.0,,0.0,5.384615384615385,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,sghv-artr02-97.BC.JSPLC.NET,2.0,1.0,2.0,,0.0,8.071428571428571,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 11:00:00+00:00,unknown,2.0,0.5,1.0,,0.0,,,,,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,Client,,,,,,,,,,,,36.0,,,50.0,0.0,0.0,0.0,50.0,0.0,36.0,0,0,0,0,-1,True,0.8240667985881867
2026-01-21 12:00:00+00:00,sghv-artr02-100.BC.JSPLC.NET,15.0,0.2666666666666666,6.0,,0.0,3.730952380952381,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-101.BC.JSPLC.NET,25.0,0.4,8.0,,0.0,4.658333333333333,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-102.BC.JSPLC.NET,10.0,0.4,4.0,,0.0,9.466666666666669,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-103.BC.JSPLC.NET,7.0,0.2857142857142857,4.0,,0.0,8.216666666666667,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-104.BC.JSPLC.NET,9.0,0.5555555555555556,5.0,,0.0,8.308333333333334,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-105.BC.JSPLC.NET,11.0,0.3636363636363636,5.0,,0.0,6.975,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-106.BC.JSPLC.NET,20.0,0.45,8.0,,0.0,7.555555555555555,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-107.BC.JSPLC.NET,11.0,0.4545454545454545,5.0,,0.0,6.408333333333333,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-108.BC.JSPLC.NET,13.0,0.4615384615384615,5.0,,0.0,4.71545584045584,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
2026-01-21 12:00:00+00:00,sghv-artr02-109.BC.JSPLC.NET,15.0,0.4666666666666667,8.0,,0.0,6.228607918263091,,,1.0,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,1,0,1,False,0.3864312204830255
